Run Num,Mutation Num,Percentage,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
4,1,50,0.9957507,0.071676765,0.9901457,0.095781255,1,0.074539732,0.9788694,0.125203126
4,2,50,0.990085,0.079876742,0.98957443,0.106762255,1,0.079827706,0.97722286,0.14646883
4,3,50,0.99291784,0.087936856,0.98814625,0.115765268,1,0.090743903,0.97530186,0.15183056
4,4,50,0.9943343,0.09677503,0.9905741,0.117082343,1,0.101560693,0.9774973,0.140928131
0,0,75,0.9815603,0.166353597,0.980437,0.179172263,0.9986279,0.192828171,0.97063667,0.163307798
0,1,75,0.99007094,0.165540913,0.984578,0.17646693,0.9997256,0.196015451,0.97639954,0.159934917
0,2,75,0.98723406,0.166311917,0.9824361,0.178909254,1,0.194067928,0.974753,0.160676719
0,3,75,0.98865247,0.164697695,0.985292,0.174716708,1,0.195396262,0.97667396,0.153116741
0,4,75,0.9829787,0.168061666,0.98057973,0.183284491,0.99945116,0.193700965,0.97063667,0.167951675
1,0,75,0.9886364,0.15988701,0.98015136,0.17911911,0.9967069,0.190788448,0.9731065,0.166901873
1,1,75,0.9900568,0.157872412,0.98429245,0.17524055,0.99945116,0.189732125,0.97502744,0.16636712
1,2,75,0.99289775,0.143598538,0.9870056,0.155227087,0.9997256,0.172496732,0.9780461,0.150328333
1,3,75,0.99147725,0.143077144,0.9855776,0.160431723,0.99917674,0.181836695,0.9769484,0.1480926
1,4,75,0.9886364,0.157983866,0.9847208,0.172657665,0.99917674,0.190868256,0.9777717,0.163695558
2,0,75,0.984375,0.188829344,0.98429245,0.180172116,1,0.073271379,0.9731065,0.224471253
2,1,75,0.98721594,0.168762863,0.98729116,0.173060828,1,0.073156105,0.97969264,0.213081144
2,2,75,0.98295456,0.184004587,0.9847208,0.173774742,0.99945116,0.072249571,0.9769484,0.219132187
2,3,75,0.98721594,0.172418435,0.9864344,0.173424439,1,0.072144627,0.97996706,0.213082356
2,4,75,0.98295456,0.165301058,0.9882907,0.167693374,1,0.072520322,0.98106474,0.210152224
3,0,75,0.9786932,0.179780611,0.98300487,0.177851331,0.9997256,0.111887858,0.969539,0.23592759
3,1,75,0.98579544,0.166661757,0.9877178,0.175416844,1,0.112992177,0.9761251,0.233828409
3,2,75,0.98579544,0.165654618,0.9877178,0.171007457,0.99917674,0.110926039,0.9769484,0.22744096
3,3,75,0.97585225,0.184618406,0.97315055,0.187051897,0.9950604,0.118863231,0.9580132,0.246712968
3,4,75,0.9801136,0.188458745,0.980577,0.190004047,0.9983535,0.11997334,0.9681668,0.248623695
4,0,75,0.9915014,0.15524261,0.9851471,0.182506898,0.9997256,0.164127658,0.97036225,0.211899576
4,1,75,0.98866856,0.150754981,0.9870037,0.177303655,0.9997256,0.164795247,0.9722832,0.20751925
4,2,75,0.9943343,0.142588628,0.9884319,0.166468642,1,0.160831104,0.97530186,0.186097202
4,3,75,0.9858357,0.149668813,0.98257643,0.181983945,0.9997256,0.164812274,0.96350163,0.222395822
