Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
0,4,0.5,0.25,0.99432623,0.023859778,0.9900043,0.040891715,1,1.10E-06,0.98463225,0.059517656
1,0,0.5,0.25,0.9957386,0.022613796,0.99157506,0.031934278,1,1.98E-06,0.9827113,0.054725428
1,1,0.5,0.25,0.99715906,0.014582161,0.99071825,0.029399812,1,7.60E-06,0.9854556,0.043283066
1,2,0.5,0.25,0.99289775,0.024367019,0.99028987,0.032837119,1,1.57E-06,0.98161364,0.054814917
1,3,0.5,0.25,0.99289775,0.023126283,0.99128944,0.030887705,1,7.65E-07,0.9849067,0.047681807
1,4,0.5,0.25,0.99289775,0.016492547,0.9895759,0.035168082,1,3.86E-07,0.9813392,0.060296858
2,0,0.5,0.25,0.9900568,0.03538561,0.99028987,0.031780174,1,2.67E-06,0.9849067,0.048454814
2,1,0.5,0.25,0.9943182,0.022062607,0.9910039,0.034040114,1,5.56E-07,0.98655325,0.04949056
2,2,0.5,0.25,0.99289775,0.035691366,0.99014705,0.0340278,1,1.46E-06,0.9854556,0.049480604
2,3,0.5,0.25,0.99289775,0.046282488,0.9894331,0.038335686,1,2.13E-07,0.98463225,0.064209966
2,4,0.5,0.25,0.99147725,0.033193648,0.99014705,0.037377504,1,1.83E-07,0.9854556,0.055541188
3,0,0.5,0.25,0.9957386,0.016325675,0.9915738,0.031961649,1,1.55E-06,0.98463225,0.060664444
3,1,0.5,0.25,0.99147725,0.019932297,0.9912882,0.034925766,1,1.15E-06,0.98326015,0.061967135
3,2,0.5,0.25,0.99147725,0.019972088,0.9912882,0.030861496,1,4.13E-06,0.9827113,0.057929439
3,3,0.5,0.25,0.9900568,0.01870273,0.9912882,0.033244783,1,2.34E-07,0.9835346,0.058324847
3,4,0.5,0.25,0.9886364,0.021967389,0.98657525,0.04423544,1,2.69E-06,0.9761251,0.076239836
4,0,0.5,0.25,0.9957507,0.012528517,0.9885747,0.039607145,1,1.56E-05,0.97859496,0.08161072
4,1,0.5,0.25,0.9943343,0.014185273,0.9887175,0.043258772,1,6.22E-07,0.9794182,0.086275228
4,2,0.5,0.25,0.9915014,0.0181333,0.9887175,0.042930228,1,2.28E-07,0.9802415,0.082057965
4,3,0.5,0.25,1,0.007667819,0.9878606,0.04414196,1,2.65E-06,0.97859496,0.085443204
4,4,0.5,0.25,0.9957507,0.015783647,0.98728937,0.047707838,1,2.33E-06,0.9758507,0.094808798
0,0,0.5,0.5,0.99148935,0.02233663,0.9898615,0.040002915,1,1.75E-06,0.9835346,0.06243372
0,1,0.5,0.5,0.9929078,0.035069467,0.98900473,0.038375553,1,3.92E-06,0.98326015,0.062551007
0,2,0.5,0.5,0.99148935,0.034760346,0.98800516,0.041175664,1,3.39E-05,0.98106474,0.068059802
0,3,0.5,0.5,0.99007094,0.041613734,0.98443526,0.05367025,1,0.00024672,0.9761251,0.090262133
0,4,0.5,0.5,0.9929078,0.031055774,0.98786235,0.049289173,1,9.99E-07,0.9791438,0.077961178
1,0,0.5,0.5,0.9957386,0.024632366,0.9897187,0.038273441,1,1.03E-05,0.98188806,0.060056065
1,1,0.5,0.5,0.99147725,0.025247513,0.9897187,0.036495556,1,1.45E-05,0.9824369,0.055875783
1,2,0.5,0.5,0.9886364,0.024162644,0.9881479,0.038583086,1,9.48E-05,0.9777717,0.070066811
1,3,0.5,0.5,0.9786932,0.082512288,0.97001284,0.108145081,0.9997256,0.006746962,0.953348,0.160287775
1,4,0.5,0.5,0.99289775,0.021562128,0.98786235,0.042557093,1,2.65E-05,0.97832054,0.068704392
2,0,0.5,0.5,0.98153406,0.074046855,0.9840069,0.063076462,1,0.001881225,0.9761251,0.088289471
2,1,0.5,0.5,0.99147725,0.033097475,0.9882907,0.044241576,1,1.69E-05,0.9821625,0.062348572
2,2,0.5,0.5,0.99147725,0.041388543,0.98843354,0.041235306,1,3.26E-06,0.9849067,0.058761863
2,3,0.5,0.5,0.984375,0.056010171,0.9855776,0.052341452,1,0.000106778,0.98106474,0.071031816
2,4,0.5,0.5,0.9900568,0.035800355,0.98743397,0.040778957,1,2.57E-05,0.9840834,0.059857473
3,0,0.5,0.5,0.9900568,0.032183287,0.9894316,0.034774691,0.9997256,0.000387663,0.9824369,0.064276211
3,1,0.5,0.5,0.98721594,0.026533026,0.9888603,0.040189136,1,0.000301342,0.9805159,0.072629839
3,2,0.5,0.5,0.9957386,0.017599429,0.991431,0.031663882,1,9.80E-06,0.9851811,0.059003786
3,3,0.5,0.5,0.9900568,0.025081814,0.9878606,0.046173727,1,1.16E-05,0.9788694,0.082090898
3,4,0.5,0.5,0.9900568,0.029885668,0.9877178,0.044447257,1,8.19E-05,0.97502744,0.079672807
4,0,0.5,0.5,0.9943343,0.023008953,0.98386174,0.059147768,1,6.34E-05,0.9698134,0.112991412
4,1,0.5,0.5,0.99291784,0.016180699,0.98657525,0.051629593,1,8.10E-07,0.974753,0.101283924
4,2,0.5,0.5,0.9915014,0.024401642,0.98657525,0.04968489,1,1.48E-06,0.9761251,0.091660883
4,3,0.5,0.5,0.9943343,0.015209512,0.9878606,0.046158709,1,6.11E-06,0.9777717,0.088199577
4,4,0.5,0.5,0.98866856,0.027646699,0.98300487,0.063658399,1,1.61E-05,0.96926457,0.127165057
0,0,0.5,0.75,0.9815603,0.043003717,0.98372126,0.06265909,1,0.000648985,0.972832,0.095538456
0,1,0.5,0.75,0.98723406,0.032099823,0.9870056,0.0448977,1,1.45E-05,0.9788694,0.06994803
0,2,0.5,0.75,0.9758865,0.100076056,0.9648722,0.115852979,0.99917674,0.009362359,0.94484085,0.176821915
0,3,0.5,0.75,0.98865247,0.039347516,0.98029417,0.06973903,1,0.001363502,0.96350163,0.12050099
0,4,0.5,0.75,0.98723406,0.039383662,0.9792946,0.06839011,1,0.001841455,0.96871567,0.100123217
1,0,0.5,0.75,0.98721594,0.052740031,0.98414963,0.053570729,1,6.30E-05,0.9733809,0.085758705
1,1,0.5,0.75,0.984375,0.057732169,0.97786665,0.07925913,1,0.001230568,0.9678924,0.116206644
1,2,0.5,0.75,0.98721594,0.035620083,0.985292,0.047616332,1,0.000209687,0.9755763,0.078218186
1,3,0.5,0.75,0.9900568,0.038388452,0.98714834,0.04232483,1,2.43E-05,0.9802415,0.060969462
1,4,0.5,0.75,0.96590906,0.101562053,0.9651578,0.130975329,0.9997256,0.001589163,0.937157,0.223067628
2,0,0.5,0.75,0.9886364,0.066561205,0.9824361,0.061144662,1,0.000259595,0.97530186,0.08729551
2,1,0.5,0.75,0.9900568,0.036748935,0.98743397,0.048613351,1,6.48E-06,0.9805159,0.070516111
2,2,0.5,0.75,0.984375,0.063391246,0.98543483,0.051966533,1,1.01E-05,0.97832054,0.074365781
2,3,0.5,0.75,0.99147725,0.044964507,0.986006,0.043712182,1,9.05E-06,0.9758507,0.074792181
2,4,0.5,0.75,0.98579544,0.051053287,0.9828645,0.056726972,1,0.000149225,0.97200876,0.092025135
3,0,0.5,0.75,0.9886364,0.03853031,0.98143387,0.055308662,0.9997256,0.000687289,0.96871567,0.094499031
3,1,0.5,0.75,0.97017044,0.078411328,0.9780063,0.072707083,0.99807906,0.005266886,0.9643249,0.12735412
3,2,0.5,0.75,0.9744318,0.057356657,0.9831477,0.050902117,0.99945116,0.002606686,0.96899015,0.091447956
3,3,0.5,0.75,0.9886364,0.019778429,0.987575,0.047461438,1,1.05E-05,0.9794182,0.078597269
3,4,0.5,0.75,0.97727275,0.056159938,0.9764353,0.068259217,1,0.000383612,0.960483,0.107603075
4,0,0.5,0.75,0.990085,0.036653403,0.98143387,0.06636746,1,0.000286771,0.97173434,0.124401778
4,1,0.5,0.75,0.98016995,0.054132221,0.97857755,0.074005761,0.9997256,0.000862804,0.9618551,0.134872289
4,2,0.5,0.75,0.9915014,0.031079877,0.98214793,0.059162307,1,0.000162745,0.969539,0.101567703
4,3,0.5,0.75,0.990085,0.027056151,0.98214793,0.058800091,1,0.00041355,0.9698134,0.102708711
4,4,0.5,0.75,0.98866856,0.036211253,0.9834333,0.054713247,1,0.000145009,0.97063667,0.106854355
0,0,0.5,1,0.96879435,0.093396591,0.9697273,0.111568498,0.9997256,0.001089168,0.94484085,0.19097625
0,1,0.5,1,0.9531915,0.15942616,0.9578752,0.153331641,0.9967069,0.016919568,0.9297475,0.22912659
0,2,0.5,1,0.8666667,0.436318413,0.84806514,0.486441776,0.90450054,0.286329266,0.81997806,0.589651255
0,3,0.5,1,0.9787234,0.059617378,0.9787234,0.074291605,0.99945116,0.001170364,0.9632272,0.129901158
0,4,0.5,1,0.9631206,0.117450308,0.9618735,0.12302482,0.9997256,0.003474136,0.9434687,0.188556404
1,0,0.5,1,0.9801136,0.065273443,0.9755819,0.091177799,1,0.002295545,0.96020854,0.145306918
1,1,0.5,1,0.89346594,0.328032118,0.89004713,0.364880313,0.93688256,0.172667786,0.8556531,0.505607211
1,2,0.5,1,0.89204544,0.25926737,0.90361273,0.274843904,0.9547201,0.10256956,0.86964875,0.375626232
1,3,0.5,1,0.99289775,0.030481978,0.98657715,0.05158019,1,6.32E-05,0.9774973,0.080653077
1,4,0.5,1,0.984375,0.055915214,0.9745823,0.081147916,1,0.000919158,0.9547201,0.139327782
2,0,0.5,1,0.8948864,0.366576464,0.9077538,0.343836301,0.99012077,0.091475415,0.8680022,0.457315534
2,1,0.5,1,0.97017044,0.136987574,0.9710124,0.129810428,0.99917674,0.003173437,0.95883644,0.203873928
2,2,0.5,1,0.9801136,0.07489009,0.9815793,0.06471275,0.9997256,0.000815361,0.9722832,0.098477231
2,3,0.5,1,0.95596594,0.165370132,0.96358705,0.156427433,0.9989023,0.021478996,0.9456641,0.21029348
2,4,0.5,1,0.98295456,0.059219883,0.9824361,0.061307298,1,0.000192171,0.9709111,0.095855879
3,0,0.5,1,0.98721594,0.045593561,0.9862896,0.049412178,1,0.000104092,0.97392976,0.088378401
3,1,0.5,1,0.9744318,0.079638828,0.97572124,0.086334547,0.9989023,0.005610883,0.9596597,0.153765839
3,2,0.5,1,0.9630682,0.13327243,0.9600114,0.142022796,0.9920417,0.020228665,0.9363337,0.238699804
3,3,0.5,1,0.9786932,0.049486689,0.98257643,0.059305245,1,0.00022573,0.97392976,0.094203198
3,4,0.5,1,0.96022725,0.101740231,0.9677235,0.103939662,0.9983535,0.015122673,0.9486828,0.160985683
4,0,0.5,1,0.97025496,0.094773302,0.96743786,0.109684806,1,0.006308656,0.9453897,0.183636469
4,1,0.5,1,0.96742207,0.100686733,0.9692945,0.10770842,1,0.001083866,0.944292,0.198900919
4,2,0.5,1,0.9589235,0.14911281,0.9474436,0.185122756,0.98463225,0.048164251,0.9187706,0.349546828
4,3,0.5,1,0.9631728,0.139225466,0.9557269,0.162380367,0.9942371,0.038171157,0.9248079,0.264275052
4,4,0.5,1,0.98016995,0.056683613,0.9692945,0.10759771,1,0.000645422,0.94785947,0.181636894
0,0,0.75,0.25,0.99007094,0.030445147,0.99014705,0.042628214,1,5.26E-06,0.9827113,0.069295806
0,1,0.75,0.25,0.99148935,0.02440185,0.99014705,0.036197071,1,1.01E-06,0.98463225,0.060359784
0,2,0.75,0.25,0.99007094,0.021453057,0.9900043,0.037971043,1,3.58E-07,0.98655325,0.05677187
