Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
1,1,80,25,0.9943182,0.029133742,0.9891475,0.042331225,1,1.46E-05,0.9827113,0.064442249
1,2,80,25,0.9886364,0.042099449,0.98800516,0.041866206,1,4.06E-06,0.9813392,0.06243601
1,3,80,25,0.99147725,0.033706978,0.9917178,0.033953876,1,7.36E-07,0.98298573,0.051992448
1,4,80,25,0.99289775,0.016484936,0.9895759,0.03520664,1,4.84E-06,0.983809,0.05353935
2,0,80,25,0.9900568,0.051794119,0.9895759,0.039270831,1,4.01E-07,0.98326015,0.061783806
2,1,80,25,0.98721594,0.044533989,0.9891475,0.037415717,1,1.95E-06,0.98298573,0.05933779
2,2,80,25,0.9886364,0.045024161,0.9898615,0.037223809,1,3.04E-07,0.9854556,0.05828025
2,3,80,25,0.99147725,0.026825058,0.99028987,0.028916316,1,1.02E-06,0.9851811,0.047422636
2,4,80,25,0.9900568,0.043463716,0.99128944,0.033355926,1,2.64E-07,0.9868277,0.049234308
3,0,80,25,0.99147725,0.018403985,0.9905741,0.037552388,1,1.07E-06,0.98106474,0.075255196
3,1,80,25,0.9957386,0.014635987,0.9911454,0.035336541,1,5.01E-07,0.98326015,0.0624451
3,2,80,25,0.99289775,0.017254817,0.99228793,0.031622493,1,8.67E-07,0.983809,0.062690772
3,3,80,25,0.99147725,0.018035698,0.9905741,0.033521888,1,1.49E-06,0.98298573,0.056914841
3,4,80,25,0.9943182,0.018354041,0.99085975,0.03317038,1,5.13E-07,0.9835346,0.056812608
4,0,80,25,0.9943343,0.01923185,0.98986006,0.0383453,1,2.21E-06,0.9791438,0.087008081
4,1,80,25,0.9943343,0.016724629,0.99071693,0.037126897,1,2.27E-06,0.9791438,0.080926092
4,2,80,25,0.9971671,0.022366279,0.9901457,0.037606282,1,1.13E-06,0.97969264,0.08628273
4,3,80,25,0.9971671,0.012387691,0.98971725,0.041837626,1,8.44E-07,0.9802415,0.08819472
4,4,80,25,0.9971671,0.012220013,0.9894316,0.043300831,1,7.57E-06,0.97722286,0.095425268
0,0,80,50,0.99007094,0.024776702,0.9895759,0.038784467,1,2.01E-06,0.98326015,0.064602692
0,1,80,50,0.9929078,0.023585384,0.9870056,0.043431149,1,3.77E-05,0.9805159,0.070380989
0,2,80,50,0.9929078,0.019341406,0.9897187,0.03859714,1,7.19E-06,0.98463225,0.059020587
0,3,80,50,0.9929078,0.019064023,0.99014705,0.037596967,1,8.58E-07,0.9851811,0.057924174
0,4,80,50,0.99432623,0.023343176,0.98900473,0.041395254,1,8.68E-06,0.9821625,0.065931715
1,0,80,50,0.9957386,0.026748288,0.9904327,0.032627381,1,1.42E-06,0.98298573,0.053196532
1,1,80,50,0.9957386,0.025959343,0.9898615,0.034514762,1,1.02E-05,0.98188806,0.055655076
1,2,80,50,0.9957386,0.025410766,0.99014705,0.038163043,1,5.23E-06,0.9835346,0.056713428
1,3,80,50,0.9943182,0.032919798,0.98857635,0.041057458,1,1.63E-06,0.98298573,0.059954646
1,4,80,50,0.99147725,0.032609052,0.9905755,0.034058792,1,4.26E-06,0.983809,0.054010173
2,0,80,50,0.9900568,0.062905698,0.9894331,0.037820741,1,1.65E-06,0.98463225,0.052498511
2,1,80,50,0.99147725,0.039131407,0.9897187,0.037181606,1,6.48E-06,0.983809,0.05213243
2,2,80,50,0.9900568,0.045700175,0.9887191,0.037501971,1,1.68E-07,0.98435783,0.054437943
2,3,80,50,0.99289775,0.036627717,0.9910039,0.031905774,1,4.10E-07,0.98627883,0.049342766
2,4,80,50,0.99147725,0.035306127,0.9900043,0.035830035,1,8.19E-07,0.98655325,0.049729874
3,0,80,50,0.99289775,0.013175988,0.9920023,0.031321023,1,1.02E-06,0.98298573,0.052990485
3,1,80,50,0.99147725,0.019572858,0.9902885,0.035313396,1,3.20E-06,0.9824369,0.062189385
3,2,80,50,0.9900568,0.024503237,0.9912882,0.035955702,1,4.40E-06,0.9849067,0.056635307
3,3,80,50,0.99147725,0.025116974,0.9902885,0.037221209,1,1.09E-05,0.98298573,0.06781761
3,4,80,50,0.984375,0.033980899,0.9901457,0.035178665,1,7.24E-06,0.9835346,0.059493886
4,0,80,50,0.9943343,0.016931073,0.9904313,0.036326724,1,1.41E-06,0.9788694,0.083864399
4,1,80,50,0.990085,0.015813069,0.9905741,0.036410404,1,8.43E-06,0.9794182,0.078627327
4,2,80,50,0.9957507,0.016961543,0.98971725,0.037821035,1,3.20E-06,0.9802415,0.079961956
4,3,80,50,0.9957507,0.014994203,0.98971725,0.039695083,1,8.35E-07,0.9794182,0.080497167
4,4,80,50,0.9957507,0.009428445,0.98914593,0.039659901,1,2.03E-06,0.9791438,0.085968749
0,0,80,75,0.99148935,0.030097527,0.99014705,0.04142147,1,5.41E-06,0.983809,0.066780698
0,1,80,75,0.98865247,0.038134932,0.9897187,0.040056004,1,7.82E-07,0.9840834,0.058939535
0,2,80,75,0.99007094,0.026689354,0.98900473,0.041943945,1,1.79E-06,0.98435783,0.065158896
0,3,80,75,0.98865247,0.037214564,0.9868628,0.047627175,1,3.32E-05,0.9791438,0.074542286
0,4,80,75,0.99432623,0.022423262,0.9895759,0.038896702,1,2.40E-05,0.98435783,0.062880168
1,0,80,75,0.99147725,0.027689254,0.99143225,0.03346411,1,4.85E-07,0.98573,0.047401447
1,1,80,75,0.99289775,0.035530072,0.98843354,0.042116238,1,4.12E-05,0.98106474,0.064409214
1,2,80,75,0.9957386,0.027270134,0.98843354,0.041077784,1,4.33E-06,0.9805159,0.065874991
1,3,80,75,0.9943182,0.018088892,0.99143225,0.03065387,1,2.34E-06,0.98573,0.048769865
1,4,80,75,0.9943182,0.014384577,0.99071825,0.032217252,1,3.80E-05,0.9835346,0.054123567
2,0,80,75,0.9900568,0.04601197,0.99071825,0.034722987,1,1.98E-07,0.9854556,0.054418574
2,1,80,75,0.99147725,0.042489263,0.9910039,0.033080761,1,3.74E-07,0.9881998,0.044818618
2,2,80,75,0.99147725,0.051495202,0.9910039,0.032822532,1,1.73E-07,0.9871021,0.050217608
2,3,80,75,0.99147725,0.040913372,0.9900043,0.036730268,1,3.11E-07,0.9849067,0.055354512
2,4,80,75,0.9886364,0.042836546,0.9895759,0.036781366,1,3.51E-07,0.98435783,0.057213303
3,0,80,75,0.9957386,0.013147511,0.9912882,0.034270538,1,5.22E-07,0.9827113,0.065682657
3,1,80,75,0.99147725,0.018653946,0.991431,0.030001275,1,1.62E-06,0.9851811,0.050381149
3,2,80,75,0.99289775,0.025231098,0.99100256,0.031017033,1,3.03E-05,0.98326015,0.054272914
3,3,80,75,0.9886364,0.027203647,0.98986006,0.032033137,1,4.08E-06,0.9835346,0.059130202
3,4,80,75,0.9900568,0.02400965,0.99071693,0.034549604,1,9.08E-07,0.983809,0.059946852
4,0,80,75,0.99291784,0.019345134,0.98986006,0.039117451,1,3.37E-06,0.97969264,0.086797022
4,1,80,75,0.9943343,0.032221601,0.98728937,0.050189008,1,3.05E-05,0.974753,0.111987046
4,2,80,75,0.9957507,0.018580877,0.9900029,0.038750022,1,7.96E-06,0.9774973,0.093398306
4,3,80,75,0.99858356,0.011448818,0.9900029,0.040268416,1,7.17E-07,0.9774973,0.086999502
4,4,80,75,0.9943343,0.021014441,0.98986006,0.042839321,1,9.00E-07,0.9824369,0.085494646
0,0,80,100,0.9929078,0.01755883,0.9900043,0.036283445,1,1.30E-06,0.9840834,0.060568185
0,1,80,100,0.99148935,0.022902206,0.9894331,0.038979131,1,5.87E-06,0.9835346,0.058936892
0,2,80,100,0.99432623,0.019876156,0.9882907,0.042026429,1,1.92E-05,0.9835346,0.061323039
0,3,80,100,0.9929078,0.018843251,0.9882907,0.045707379,1,1.05E-06,0.9807903,0.068587388
0,4,80,100,0.9929078,0.02874356,0.9894331,0.039999719,1,4.85E-06,0.983809,0.066290946
1,0,80,100,0.99289775,0.031174411,0.99014705,0.03506728,1,3.79E-06,0.98326015,0.055203867
1,1,80,100,0.9943182,0.025748575,0.9897187,0.034005524,1,1.56E-06,0.9827113,0.054389622
1,2,80,100,0.99289775,0.024542258,0.9892903,0.035857778,1,4.26E-06,0.98298573,0.056729737
1,3,80,100,0.99289775,0.025726319,0.9891475,0.035847272,1,9.20E-06,0.983809,0.055496682
1,4,80,100,0.99147725,0.037645565,0.99071825,0.036264907,1,6.71E-07,0.98435783,0.054414921
2,0,80,100,0.9900568,0.043234279,0.99014705,0.035865572,1,3.78E-07,0.9860044,0.05438885
2,1,80,100,0.9886364,0.041888471,0.9888619,0.037749499,1,1.39E-07,0.9849067,0.060011766
2,2,80,100,0.9900568,0.039698425,0.9898615,0.03566863,1,1.28E-06,0.9854556,0.055636567
2,3,80,100,0.99147725,0.046962788,0.9897187,0.04024353,1,1.40E-07,0.9849067,0.059347656
2,4,80,100,0.99147725,0.051484513,0.9898615,0.036026086,1,2.03E-07,0.9851811,0.053087149
3,0,80,100,0.9900568,0.021567504,0.9905741,0.035036425,1,4.54E-07,0.9835346,0.062345974
3,1,80,100,0.99289775,0.018796362,0.9912882,0.031594406,1,7.03E-07,0.9835346,0.05437701
3,2,80,100,0.9886364,0.035370431,0.9877178,0.046485895,1,1.03E-06,0.9794182,0.075911202
3,3,80,100,0.99147725,0.020156378,0.9902885,0.03167495,1,1.19E-05,0.98161364,0.056393562
3,4,80,100,0.99147725,0.022271752,0.98657525,0.049541928,1,5.53E-06,0.9791438,0.083353865
4,0,80,100,0.9957507,0.008301507,0.99085975,0.041347243,1,1.99E-07,0.9802415,0.090186504
4,1,80,100,0.99291784,0.026135866,0.9878606,0.044518173,1,0.000129602,0.97365534,0.101184312
4,2,80,100,0.9943343,0.018909394,0.98914593,0.041035594,1,2.58E-06,0.97832054,0.086942209
4,3,80,100,0.99858356,0.01966727,0.9890031,0.039428675,1,1.05E-06,0.9788694,0.084822191
4,4,80,100,0.9957507,0.018138091,0.98957443,0.03899149,1,7.45E-06,0.97996706,0.084990234
0,0,85,25,0.99148935,0.028136417,0.98900473,0.037863189,1,5.31E-06,0.9827113,0.061115662
0,1,85,25,0.99432623,0.019866746,0.98900473,0.044449419,1,1.35E-06,0.9849067,0.064975355
0,2,85,25,0.99432623,0.021831876,0.9898615,0.038622236,1,1.47E-06,0.98655325,0.058844733
0,3,85,25,0.9957447,0.015541474,0.9897187,0.038496549,1,6.92E-06,0.9827113,0.062825447
0,4,85,25,0.99148935,0.026920176,0.98843354,0.041504066,1,6.47E-06,0.98326015,0.060890279
1,0,85,25,0.99289775,0.03447451,0.9894331,0.037365976,1,5.32E-06,0.98298573,0.057532856
1,1,85,25,0.9943182,0.032472489,0.9905755,0.035273473,1,6.89E-06,0.98435783,0.055365826
1,2,85,25,0.99147725,0.034690118,0.99014705,0.036290668,1,7.51E-06,0.9791438,0.063754434
1,3,85,25,0.99289775,0.036874775,0.9887191,0.042190112,1,3.82E-06,0.9821625,0.065872068
1,4,85,25,0.99289775,0.025301179,0.99014705,0.035258469,1,7.01E-06,0.9813392,0.058916285
2,0,85,25,0.9900568,0.043181637,0.9910039,0.032988331,1,2.51E-07,0.9871021,0.052352222
2,1,85,25,0.99147725,0.047981185,0.9887191,0.037248153,1,6.42E-07,0.98298573,0.055695492
2,2,85,25,0.99147725,0.049001911,0.9898615,0.038774108,1,3.38E-07,0.983809,0.060123937
2,3,85,25,0.9900568,0.043260486,0.98786235,0.039577155,1,2.27E-06,0.98326015,0.056966355
2,4,85,25,0.9886364,0.04985738,0.99014705,0.038827608,1,4.31E-07,0.98463225,0.059469809
3,0,85,25,0.99289775,0.033031217,0.9900029,0.035357796,1,1.16E-05,0.98188806,0.056458575
3,1,85,25,0.9900568,0.02375697,0.9911454,0.031793396,1,2.27E-06,0.98298573,0.055202129
3,2,85,25,0.99715906,0.012287182,0.9904313,0.034946133,1,7.08E-07,0.9827113,0.060743063
3,3,85,25,0.99147725,0.035660695,0.9894316,0.040029798,1,1.28E-05,0.9827113,0.073653255
3,4,85,25,0.99289775,0.021241464,0.9904313,0.033673571,1,2.96E-06,0.9821625,0.05933243
