Run Num,Mutation Num,Percentage,StdDev,Accuracy5,Loss5,Accuracy50,Loss50,AccuracyEasy,LossEasy,AccuracyDiff,LossDiff
2,1,25,1,0.9971014,0.027086586,0.9892254,0.036518206,1,4.76E-05,0.9835391,0.05003456
2,2,25,1,0.9971014,0.024714944,0.98835176,0.038364676,1,5.48E-05,0.9835391,0.048436348
2,3,25,1,0.9971014,0.03183277,0.98893416,0.038154666,1,0.00010275,0.9845679,0.049741447
2,4,25,1,0.99130434,0.035467099,0.98835176,0.035872174,1,7.36E-05,0.9830247,0.050447573
3,0,25,1,0.9941691,0.021487192,0.98884976,0.034390276,1,0.000224715,0.9796651,0.058152239
3,1,25,1,0.9912537,0.021921226,0.99119717,0.032406769,1,0.000107384,0.9814593,0.057086987
3,2,25,1,0.9941691,0.016385351,0.9882629,0.038022778,1,0.000310243,0.97727275,0.064504583
3,3,25,1,0.9941691,0.015977382,0.9891432,0.03106974,1,0.000133934,0.9778708,0.057397666
3,4,25,1,0.99708456,0.018044263,0.9891432,0.039327849,1,0.000517907,0.9802632,0.066069994
4,0,25,1,0.9942363,0.023131347,0.98924416,0.035945366,1,0.000131863,0.97884506,0.069162246
4,1,25,1,0.99135447,0.029663482,0.9857558,0.041790027,1,0.00031274,0.976558,0.074033935
4,2,25,1,0.9942363,0.028837788,0.9898256,0.037547713,1,0.000160947,0.97770154,0.073981993
4,3,25,1,0.98847264,0.038315147,0.9872093,0.040810765,1,0.00013178,0.976558,0.076052731
4,4,25,1,0.99135447,0.035597049,0.9886628,0.038696744,1,0.000188229,0.9771298,0.080253275
0,0,50,1,0.9883382,0.03403826,0.98237365,0.050580912,1,0.000207371,0.97521496,0.078494787
0,1,50,1,0.99708456,0.024231921,0.98266745,0.050298035,1,0.000201561,0.9726859,0.08121878
0,2,50,1,0.9912537,0.035069316,0.9811986,0.053856356,1,0.000409678,0.9701568,0.089666052
0,3,50,1,0.9883382,0.033074785,0.98296124,0.047925958,1,0.000304028,0.9762266,0.078426136
0,4,50,1,0.98542273,0.034339051,0.98325497,0.046533837,1,0.000211683,0.9762266,0.075911043
1,0,50,1,0.9853801,0.04995667,0.9811765,0.058090131,1,0.000554156,0.9806384,0.067813403
1,1,50,1,0.99122804,0.043344139,0.98176473,0.060332975,1,0.00027726,0.9764521,0.077557065
1,2,50,1,0.98245615,0.040595115,0.98264706,0.055827321,1,0.00015838,0.9806384,0.068359235
1,3,50,1,0.9883041,0.041247962,0.9835294,0.059707981,1,0.000287164,0.97854525,0.073566554
1,4,50,1,0.9883041,0.043507546,0.98294115,0.054021348,1,0.00033324,0.98220825,0.065714192
2,0,50,1,0.9942029,0.027377896,0.98631334,0.04549726,1,0.000109167,0.97993827,0.05847392
2,1,50,1,0.9942029,0.026816506,0.98747814,0.045082366,1,0.00027468,0.97993827,0.057551518
2,2,50,1,0.9971014,0.032904218,0.98747814,0.047250776,1,0.00011045,0.97993827,0.067300916
2,3,50,1,0.99130434,0.031989263,0.98835176,0.041477008,1,0.000166275,0.98045266,0.062237919
2,4,50,1,0.9971014,0.034022014,0.98776937,0.046853471,1,0.000133645,0.98045266,0.062592131
3,0,50,1,0.98542273,0.030870617,0.9870892,0.041988277,1,0.000724731,0.9754785,0.071394203
3,1,50,1,0.97959185,0.042386458,0.98650235,0.042711035,1,0.001049544,0.9742823,0.073190326
3,2,50,1,0.9825073,0.043580938,0.9867958,0.040677733,1,0.000499897,0.9742823,0.075385523
3,3,50,1,0.9766764,0.039119165,0.9859155,0.043784294,1,0.000388056,0.97607654,0.069047051
3,4,50,1,0.9941691,0.02081071,0.9870892,0.042949438,1,0.000506456,0.9754785,0.072403335
4,0,50,1,0.98270893,0.047857385,0.98255813,0.052084704,1,0.000773114,0.96740997,0.09507258
4,1,50,1,0.98270893,0.044299519,0.98401165,0.050246759,1,0.000477442,0.97084045,0.084870498
4,2,50,1,0.98847264,0.03728758,0.9854651,0.046176466,1,0.000491086,0.974271,0.08719558
4,3,50,1,0.98847264,0.042511858,0.9851744,0.046436959,1,0.000612967,0.97255576,0.078727564
4,4,50,1,0.98559076,0.051822619,0.9831395,0.049037619,1,0.000740314,0.97255576,0.085216952
0,0,75,1,0.9766764,0.047921293,0.97679204,0.066240457,1,0.001369037,0.9686394,0.099245745
0,1,75,1,0.98542273,0.040740296,0.9779671,0.070277635,1,0.001215864,0.9666161,0.105858421
